site_code,2015,2016,2017,2018,2019,2020,2021
C204-S2,32.0849609375,32.099609375,31.64990234375,31.80517578125,31.84521484375,31.14013671875,30.64501953125
C205-S1,25.10986328125,25.85009765625,24.26025390625,24.6650390625,24.05517578125,24.3095703125,24.384765625
C205-S2,23.080078125,23.85009765625,22.14501953125,22.60009765625,22.06494140625,22.31982421875,22.41015625
C206-S1,26.8251953125,27.5849609375,26.2099609375,26.990234375,25.88525390625,26.35498046875,26.14013671875
C206-S2,25.84033203125,26.68994140625,25.240234375,26.10498046875,24.7548828125,25.35498046875,25.21484375
C207-S1,31.97998046875,31.634765625,30.77001953125,30.615234375,31.43017578125,30.47998046875,29.9501953125
C207-S2,31.97998046875,31.634765625,30.77001953125,30.615234375,31.43017578125,30.47998046875,29.9501953125
C208-S1,26.85009765625,27.60498046875,25.52490234375,25.89501953125,25.31494140625,25.68994140625,24.96533203125
C208-S2,26.85009765625,27.60498046875,25.52490234375,25.89501953125,25.31494140625,25.68994140625,24.96533203125
C209-S1,31.85498046875,31.94482421875,31.39501953125,31.60986328125,31.6953125,31.03515625,30.59521484375
C209-S2,31.63525390625,31.7353515625,31.18505859375,31.4150390625,31.52978515625,30.884765625,30.41015625
C21-S1,31.64501953125,31.830078125,30.1748046875,31.03466796875,30.31005859375,30.23046875,30.2451171875
C21-S2,31.97509765625,32.11474609375,30.45458984375,31.31982421875,30.599609375,30.4951171875,30.5400390625
C21-S3,31.97509765625,32.11474609375,30.45458984375,31.31982421875,30.599609375,30.4951171875,30.5400390625
C22-S1,32.34521484375,31.740234375,30.884765625,30.56005859375,31.625,30.375,29.98486328125
C22-S2,32.34521484375,31.740234375,30.884765625,30.56005859375,31.625,30.375,29.98486328125
C22-S3,32.41015625,32.02001953125,31.125,30.775390625,31.9150390625,30.60009765625,30.2998046875
C22-S4,32.375,31.9599609375,31.08984375,30.80029296875,31.919921875,30.5400390625,30.17529296875
C22-S5,32.34521484375,31.740234375,30.884765625,30.56005859375,31.625,30.375,29.98486328125
C22-S6,32.375,31.9599609375,31.08984375,30.80029296875,31.919921875,30.5400390625,30.17529296875
C22-S7,32.330078125,31.9052734375,31.0546875,30.84033203125,31.919921875,30.47509765625,30.0849609375
C22-S8,32.34521484375,31.740234375,30.884765625,30.56005859375,31.625,30.375,29.98486328125
C24-S1,29.60986328125,30.169921875,29.2548828125,29.509765625,28.96533203125,29.14501953125,28.60009765625
C24-S2,29.98974609375,30.509765625,29.58984375,29.85009765625,29.29541015625,29.47509765625,29
C24-S3,31.00537109375,31.34521484375,30.06982421875,30.830078125,30.0048828125,30.31005859375,30.0302734375
C24-S4,30.4951171875,31.03515625,30.14013671875,30.34521484375,29.8154296875,29.97998046875,29.4599609375
C24-S5,30.4951171875,31.03515625,30.14013671875,30.34521484375,29.8154296875,29.97998046875,29.4599609375
C24-S6,30.43505859375,31.03515625,30.169921875,30.35498046875,29.8349609375,30.01025390625,29.38525390625
