psi(Int),col(Int),ext(Int),p(Int),psi(sc.canopy1km_mean),psi(sc.canopy1km_median),psi(sc.canopy2500m_mean),psi(sc.canopy2500m_median),psi(sc.canopy500m_mean),psi(sc.canopy500m_median),psi(sc.canopy5km_mean),psi(sc.canopy5km_median),psi(sc.dis_2_clutter),psi(sc.elev),psi(sc.impervious),psi(sc.structure),psi(sc.tree_canopy),psi(sc.urban1km_mean),psi(sc.urban1km_median),psi(sc.urban2500m_mean),psi(sc.urban2500m_median),psi(sc.urban500m_mean),psi(sc.urban500m_median),psi(sc.urban5km_mean),psi(sc.urban5km_median),psi(sc.water),p(canopy),p(j_date),df,logLik,QAIC,delta,weight
3.7796223424453217,-0.7486648136204679,-2.060489259417028,0.3528148938384976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3101687486206769,+,NA,NA,NA,NA,NA,NA,NA,-0.08188210397510658,NA,NA,+,0.30461851828661723,12,-1176.9166238492219,927.8518190415493,8.124739182906069,0.000421948437298013
4.170387185116857,-0.7384969163681182,-2.082322213542855,0.2520276808393146,NA,NA,NA,NA,0.5911654110844269,NA,NA,NA,NA,4.080656793745934,NA,NA,NA,NA,NA,NA,-0.1498310573626015,NA,NA,NA,NA,NA,+,0.2993663069158405,10,-1182.1391996844425,927.8537928616418,8.126713002998486,0.000421532217565762
3.7949455466311957,-0.7118211606669816,-2.0760447110360465,0.2905988133990751,NA,NA,NA,NA,NA,NA,NA,0.5991939992272536,NA,3.6074407031834084,NA,NA,NA,NA,-0.1135864899438495,NA,NA,NA,NA,NA,NA,NA,+,0.29972696644279356,10,-1182.1395596138495,927.8540686696166,8.12698881097333,0.000421474090600195
4.397057044577677,-0.7427776321595373,-2.0903773890583164,0.23950171719116192,NA,NA,NA,NA,0.6766559929529752,NA,NA,NA,NA,3.9443516571555612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,+,0.29805852234638863,10,-1182.1439654543206,927.8574447925829,8.130364933939632,0.000420763216590031
4.150806074494251,-0.7375725089867408,-2.0815270374056523,0.25215858391352736,NA,NA,NA,NA,0.5301545771337702,NA,NA,NA,NA,4.048496565572779,NA,NA,NA,NA,NA,-0.18280969881599235,NA,NA,NA,NA,NA,NA,+,0.2993240734144349,10,-1182.156398258991,927.8669718459702,8.139891987326905,0.00041876366601339
3.7944843410044258,-0.711248814854607,-2.0758710312220443,0.29078594820508175,NA,NA,NA,NA,NA,NA,NA,0.6022845489977132,NA,3.603483973209299,NA,NA,NA,NA,NA,NA,-0.10195908749068502,NA,NA,NA,NA,NA,+,0.2997037891092936,10,-1182.1569731363973,927.8674123650554,8.140332506412165,0.000418671439477104
1.8268247000573525,-0.6931122283414111,-2.060303558091402,0.3319797496539214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.030417060557494924,NA,NA,NA,NA,NA,NA,-0.23266013547572653,NA,NA,+,0.3053539796049916,9,-1184.7684675161302,927.8685574836247,8.141477624981462,0.00041843179386942
1.8299432689849582,-0.6940930601383599,-2.0604150873212705,0.3305150291042373,NA,NA,NA,NA,NA,NA,NA,NA,-0.0011035375391656504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2299328887530773,NA,NA,+,0.3053839666499345,9,-1184.77305025428,927.8720691603678,8.144989301724536,0.000417697739898527
3.8274037850349663,-0.7124762530598955,-2.0754996983746348,0.2877968181566127,NA,NA,NA,NA,NA,NA,NA,0.5600689026656318,NA,3.6403602607465624,NA,NA,NA,NA,NA,-0.12907606094156956,NA,NA,NA,NA,NA,NA,+,0.29965141876867973,10,-1182.1665930707863,927.8747839622885,8.147704103645196,0.000417131141223052
2.0897972328095245,-0.7207227306918615,-2.095587523315152,0.3315002665035098,NA,NA,NA,NA,NA,NA,NA,0.972575166499774,NA,NA,NA,NA,NA,0.05858803815532608,NA,NA,NA,NA,NA,NA,NA,NA,+,0.30341110041747926,9,-1184.7849634797644,927.881198068785,8.154118210141746,0.000415795522286917
3.539894131876757,-0.701036528351574,-2.0753961747008116,0.3081193090189023,NA,NA,NA,NA,NA,NA,NA,0.6712747548355497,0.1454178936277247,3.2349844729124393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.3004000398075041,10,-1182.188160177597,927.8913104809172,8.164230622273976,0.000413698480450304
2.098027020458357,-0.7261500843916885,-2.0967607751674886,0.3298261551768058,NA,NA,NA,NA,NA,NA,NA,0.9241092026744981,NA,NA,NA,NA,NA,NA,-0.02770350679491098,NA,NA,NA,NA,NA,NA,NA,+,0.30350779117780236,9,-1184.8023038026108,927.8944856724987,8.167405813855453,0.000413042215563633
2.0989463396816337,-0.7248817352886326,-2.0962840631856943,0.3296044113138042,NA,NA,NA,NA,NA,NA,NA,0.9187145319528859,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.030012531178916575,NA,NA,NA,NA,+,0.30347479069881933,9,-1184.8083441148526,927.8991142642549,8.172034405611612,0.000412087418933788
2.090382958190459,-0.722948403707233,-2.0967609469613024,0.3309161116406505,NA,NA,NA,NA,NA,NA,NA,0.9537600498469128,NA,NA,NA,NA,NA,NA,NA,0.026327163776728797,NA,NA,NA,NA,NA,NA,+,0.30343158042422524,9,-1184.8086532342347,927.8993511373446,8.172271278701373,0.000412038615613806
3.436139684376414,-0.7827111629123479,-2.0994674156995377,0.3550992361411782,NA,NA,1.204447820988906,NA,NA,NA,NA,NA,NA,NA,NA,+,NA,NA,-0.06963864443912982,NA,NA,NA,NA,NA,NA,NA,+,0.3028854808855101,12,-1176.9825636372216,927.9023476147293,8.175267756085987,0.000411421745641791
2.096179295159545,-0.7242245744120905,-2.096244381507382,0.33010933353515787,NA,NA,NA,NA,NA,NA,NA,0.9331643058291571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.007456955439120707,NA,NA,NA,+,0.30347992956223735,9,-1184.815308385434,927.9044508700645,8.1773710114212,0.000410989310571214
2.0953585840158464,-0.7239930665468298,-2.096430045690601,0.3302828799849439,NA,NA,NA,NA,NA,NA,NA,0.9378741343544159,NA,NA,NA,NA,NA,NA,NA,NA,0.003360350686389189,NA,NA,NA,NA,NA,+,0.30345894806535023,9,-1184.8159024551817,927.9049060959247,8.177826237281465,0.000410895774735369
3.434113873247428,-0.7795466174475332,-2.098533836904817,0.35522884564569507,NA,NA,1.2020618703344021,NA,NA,NA,NA,NA,NA,NA,NA,+,NA,NA,NA,NA,NA,NA,-0.07017811612673466,NA,NA,NA,+,0.30286652898003347,12,-1176.9925439411115,927.9099953571737,8.182915498530406,0.000409851525940715
4.318674043873131,-0.7223394938279467,-2.072837668174355,0.3536839744246902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,NA,NA,NA,NA,NA,NA,NA,-0.26666960351195446,NA,+,+,0.30389697741253685,12,-1176.999449119379,927.9152866815166,8.188206822873326,0.000408768630382172
3.6808100961073777,-0.7058173047403314,-2.0752482666894463,0.2943811663960265,NA,NA,NA,NA,NA,NA,NA,0.6164486976924997,NA,3.4266334011359474,NA,NA,NA,NA,NA,NA,NA,NA,-0.07800910449863165,NA,NA,NA,+,0.29991268241712393,10,-1182.2221664395297,927.9173689191799,8.190289060536657,0.000408343275124393
3.4367530871138197,-0.7803909466774824,-2.098645521977898,0.3550325080564845,NA,NA,1.1904135912869815,NA,NA,NA,NA,NA,NA,NA,NA,+,NA,NA,NA,NA,NA,-0.0736833364290923,NA,NA,NA,NA,+,0.3028846338888377,12,-1177.010039513806,927.9234019262882,8.196322067644928,0.000407113362134736
3.442434218830174,-0.7815109813855587,-2.0989810586325017,0.35512184347256,NA,NA,1.2131601105308742,NA,NA,NA,NA,NA,NA,NA,NA,+,NA,NA,NA,NA,-0.04842560592317901,NA,NA,NA,NA,NA,+,0.30287096894148496,12,-1177.0113853213657,927.9244331964488,8.197353337805566,0.000406903494315808
3.9596418899898915,-0.7302822625560086,-2.0811310349954955,0.2591632039830499,NA,NA,NA,NA,0.5971099542741022,NA,NA,NA,NA,3.7695705562652977,NA,NA,NA,NA,NA,NA,NA,NA,-0.12165193834616111,NA,NA,NA,+,0.29989814570129203,10,-1182.251420826146,927.9397860736751,8.212706215031858,0.000403791882947044
3.4501972624063066,-0.779829636470189,-2.0996035087373697,0.35526590998072244,NA,NA,1.2386408586846531,NA,NA,NA,NA,NA,NA,NA,NA,+,NA,0.02630712961219153,NA,NA,NA,NA,NA,NA,NA,NA,+,0.3028322602236648,12,-1177.038648885396,927.9453248163954,8.218244957752177,0.000402675180266861
3.4496876366523104,-0.7798736962613798,-2.0999662747123318,0.3553282831061947,NA,NA,1.2273044963885702,NA,NA,NA,NA,NA,0.03393694789718272,NA,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.3028768154954796,12,-1177.0396390305389,927.9460835483056,8.219003689662372,0.000402522447985051
3.4411509691285427,-0.7798680791685879,-2.099562895757393,0.35531868168324743,NA,NA,1.2258735484113017,NA,NA,NA,NA,NA,NA,NA,NA,+,-0.033725716347746564,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.30283496243714847,12,-1177.0402913763987,927.9465834301907,8.21950357154742,0.000402421853716851
3.4488292940446454,-0.7803919288291244,-2.099787082613887,0.3550960613341942,NA,NA,1.2298461997092598,NA,NA,NA,NA,NA,NA,NA,NA,+,NA,NA,NA,0.008361481265437214,NA,NA,NA,NA,NA,NA,+,0.30284412564666346,12,-1177.0427395481797,927.9484594238926,8.221379565249322,0.00040204456026301
3.655803802875792,-0.7085067309889759,-2.076173359055375,0.29492912317970704,NA,NA,NA,NA,NA,NA,NA,0.6260991444040236,NA,3.3786283759145,NA,NA,NA,-0.03235289993721107,NA,NA,NA,NA,NA,NA,NA,NA,+,0.29991156610269304,10,-1182.2766505331992,927.9591191825282,8.23203932388492,0.000399907411707644
2.2569599224073977,-0.737965747691817,-2.098550530258386,0.35112572482403126,1.1382382539818754,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.20233927802164686,NA,-0.7724807182522909,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.3037026843635973,10,-1182.2848638812725,927.9654129358411,8.238333077197808,0.000398650930441678
4.025925749345114,-0.7357492818075361,-2.0830071427454664,0.2563694198173217,NA,NA,NA,NA,0.5727284844956736,NA,NA,NA,NA,3.8683971743075003,NA,NA,NA,-0.12520506553927513,NA,NA,NA,NA,NA,NA,NA,NA,+,0.2996943621424189,10,-1182.2981216960018,927.9755721808443,8.24849232220106,0.000396631068616035
2.6665593768632587,-0.7514380983549254,-2.1214408826972035,0.34478020343128757,1.20279811715551,NA,NA,NA,NA,NA,NA,NA,0.5497250801669861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,+,0.305017333364395,10,-1182.3131755048032,927.987107666516,8.260027807872689,0.000394349987280526
4.088977303622685,-0.6810140617611727,-2.065490253511456,0.3001756064175408,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.702777991744097,NA,NA,-0.15805321462036,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.30164219595144537,9,-1184.9286332942165,927.9912898806257,8.264210021982421,0.000393526220832129
2.490138605477867,-0.7467147521591735,-2.113358585992863,0.3451260978738752,1.195603207953919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6089559796232699,NA,NA,NA,NA,NA,NA,NA,NA,+,+,0.3039806563659785,10,-1182.3188208506629,927.9914336020405,8.264353743397237,0.000393497942775569
2.2234536016883406,-0.742319425196526,-2.107075898424246,0.3572346543301459,1.2124544280216154,NA,NA,NA,NA,NA,NA,NA,0.28387138901485925,NA,NA,NA,-0.5083968527232536,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.30428390079021483,10,-1182.3497452383322,928.0151304508292,8.288050592185982,0.000388863124022561
4.216401709332746,-0.684766932670595,-2.06866754574401,0.2858063793513149,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.703100545687673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,+,0.3009459824138142,9,-1185.0074045288413,928.0516509799551,8.324571121311806,0.000381826818412924
2.6432677298142755,-0.753626008154497,-2.1136267109061335,0.3290087136897576,NA,1.076058033219001,NA,NA,NA,NA,NA,NA,0.41575647923557946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,+,0.3051886652063547,10,-1182.4204863778864,928.0693382206026,8.342258361959352,0.000378464974348377
4.082122609323458,-0.6854488488502882,-2.0664778431860347,0.28966146801060444,NA,NA,NA,NA,NA,NA,NA,NA,-0.00907902003005056,4.632736016233616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.3013216706453207,9,-1185.047265458897,928.0821957539441,8.355115895300855,0.000376039715399983
2.1018562260116496,-0.7385670647473187,-2.1006095466912047,0.32449665660065624,NA,NA,NA,NA,0.95092565908239,NA,NA,NA,0.3567366947935912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.3052501771208148,9,-1185.0708034508152,928.1002325293604,8.373152670717104,0.000372663689489495
4.896291271586993,-0.7649300816983083,-2.081981660704508,0.3308414510970963,NA,0.6350540844148239,NA,NA,NA,NA,NA,NA,NA,2.8524554030655636,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.3020798744808271,12,-1177.2438060079742,928.1025333394439,8.375453480800616,0.000372235221805174
2.264364871387529,-0.7455167259686015,-2.090773993643131,0.3144957018071187,NA,NA,NA,NA,NA,1.013383372120482,NA,NA,NA,NA,-0.18439753767719347,NA,-0.6423046845498653,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.30491297911395693,10,-1182.4716415434918,928.1085375812198,8.381457722576556,0.000371119402420942
2.261981105052946,-0.7389076950501423,-2.092637205202809,0.33549751324108606,NA,1.0040959502889286,NA,NA,NA,NA,NA,NA,NA,NA,-0.21230120423502136,NA,-0.5798449201640914,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.30395733529377084,10,-1182.4994942020314,928.1298806145835,8.402800755940234,0.000367180052331926
2.4932453358219298,-0.7541102893407902,-2.1038497833840397,0.3064232279779605,NA,NA,NA,NA,NA,1.0548012194267256,NA,NA,NA,NA,NA,NA,-0.5014379237796069,NA,NA,NA,NA,NA,NA,NA,NA,+,+,0.30508477335494305,10,-1182.5246003676757,928.1491190556902,8.422039197046956,0.000363664999563439
2.2393946618345617,-0.7385219540202071,-2.10217735372688,0.34992667957481194,1.157039089059878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6823134402067936,NA,NA,NA,NA,NA,-0.08981276551364449,NA,NA,NA,+,0.30372987465358314,10,-1182.547572119199,928.1667219304207,8.439642071777484,0.000360478269322873
2.243514620555564,-0.7409793703162697,-2.1032025038458007,0.3485121541025787,1.1317526935343316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6790652354163937,NA,NA,NA,NA,-0.11503138094147697,NA,NA,NA,NA,+,0.3037220792995754,10,-1182.5493526483244,928.1680863205552,8.441006461911911,0.000360232436688143
2.236396028315782,-0.7431179188050742,-2.104307873516625,0.34942173384388125,1.157792782868585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6694588110100669,NA,-0.08216148257134549,NA,NA,NA,NA,NA,NA,NA,+,0.30377576962800296,10,-1182.5549826746271,928.1724005169557,8.445320658312426,0.000359456217438845
4.806756717693718,-0.7660037755781849,-2.0844420977580294,0.33553718590803794,0.6641087877349339,NA,NA,NA,NA,NA,NA,NA,NA,2.831426173164674,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.3014476793987403,12,-1177.3464100369713,928.1811571164532,8.4540772578099,0.000357885850649207
6.139012063751202,-0.7090646467618764,-2.0652316407591456,0.20879411997521335,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.416579348704971,-0.2756068368792025,NA,NA,NA,NA,NA,NA,-0.7217033621817354,NA,NA,NA,NA,+,0.2955569165010178,10,-1182.6126120461026,928.216560954868,8.489481096224722,0.000351606328014048
1.9013189513966762,-0.6846196749576157,-2.0646559814279537,0.33741446670838676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006462622860536869,+,+,0.30517840467210644,9,-1185.2276486920853,928.2204204537052,8.493340595061909,0.000350928470165242
2.5019036563453003,-0.7494365659279884,-2.107677253963262,0.32718171032407,NA,1.0493699671619294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.40225952406296644,NA,NA,NA,NA,NA,NA,NA,NA,+,+,0.3043579518438908,10,-1182.61962591545,928.2219355673946,8.494855708751288,0.000350662722572835
2.234684324176252,-0.7404364342454608,-2.102724932370824,0.3496424717924786,1.1645259676956543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6629627366362334,NA,NA,NA,-0.051922133822203204,NA,NA,NA,NA,NA,+,0.30372991372081953,10,-1182.6245009592285,928.2256712331254,8.49859137448209,0.000350008354530257
4.492085148450016,-0.7655897861141505,-2.084761757854635,0.3232322814960426,NA,NA,NA,NA,NA,0.6620887011370485,NA,NA,NA,2.5240804687304172,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.30269919485237173,12,-1177.4131371448298,928.2322889998696,8.505209141226374,0.000348852131664078
4.628839061266055,-0.7455785144625069,-2.0787059292064636,0.3384635939972039,NA,NA,NA,NA,NA,NA,0.7922152389560995,NA,NA,2.661425035976273,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.30145045055544784,12,-1177.4140738563174,928.2330067864501,8.505926927806854,0.000348726953438894
2.227569610377586,-0.7397006241331603,-2.10340349721642,0.3494263581986572,1.1651798870335213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6526936232656193,NA,NA,-0.02259040449698811,NA,NA,NA,NA,NA,NA,+,0.30370188248648966,10,-1182.673648633941,928.2633322865448,8.536252427901559,0.000343479179692084
2.2253262753842256,-0.7398222402105336,-2.103804456953571,0.3495761796898575,1.1696623363083711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6510732734232444,-0.016073308171694386,NA,NA,NA,NA,NA,NA,NA,NA,+,0.3037227786609792,10,-1182.6770869524362,928.2659670133611,8.538887154717827,0.000343026990703311
2.4343651475827666,-0.7424781809960209,-2.1023523598600375,0.29307237721244245,NA,NA,NA,NA,0.8913600597100396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,+,0.30427701652752603,9,-1185.3106771743635,928.2840438117728,8.556963953129525,0.00033994054509834
4.170879580134048,-0.744156835806778,-2.102827464438476,0.35978419343139373,NA,NA,NA,NA,NA,NA,1.1878958792331717,NA,NA,NA,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,+,0.3029837273728448,12,-1177.488633482724,928.2901405997885,8.56306074114525,0.000338905850257669
1.7785183509069546,-0.6851123133669612,-2.060365131357319,0.3370843742984284,NA,NA,NA,NA,NA,NA,NA,NA,-0.012898190524730452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014577631517470425,NA,+,0.30527385740730306,9,-1185.3314427227672,928.2999561094002,8.572876250756963,0.000337246658226448
1.7782796695449985,-0.6855175021629275,-2.060540576305423,0.3373331934791186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010511205294205234,NA,NA,NA,NA,NA,NA,NA,0.014077486180903445,NA,+,0.30528047723525015,9,-1185.3319039685125,928.3003095544158,8.573229695772511,0.000337187064417206
2.2545847209679746,-0.7421188730586845,-2.097424839434061,0.3363612749991222,NA,0.996098350939608,NA,NA,NA,NA,NA,NA,0.4591983931880906,NA,-0.18122870726611182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.30478628133936575,10,-1182.7439475931353,928.3172012207934,8.590121362150171,0.000334351231062581
2.5759978439717393,-0.7559729182402547,-2.107805742824785,0.3061198717688749,NA,NA,NA,NA,NA,1.01564775895405,NA,NA,0.39525711931120433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,+,0.3057579248758307,10,-1182.7505716508665,928.3222771271008,8.595197268457582,0.000333503739203485
2.2065092363426384,-0.7471904193644765,-2.096629805230181,0.3190051611402953,NA,NA,NA,NA,NA,1.0516968434201097,NA,NA,0.16875183842376476,NA,NA,NA,-0.4418779050066901,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.30524127348815255,10,-1182.7584211523554,928.3282920707704,8.601212212127166,0.000332502242841951
2.2298099386854964,-0.7491286205322631,-2.095389140513914,0.3121775897825214,NA,NA,NA,NA,NA,1.0230092648412086,NA,NA,NA,NA,NA,NA,-0.533261863569734,NA,-0.06948853939613177,NA,NA,NA,NA,NA,NA,NA,+,0.3049955190449755,10,-1182.7793998013117,928.3443676638404,8.61728780519718,0.000329840369595438
4.213843663386354,-0.7117523865538264,-2.0700254525363113,0.35622354867357886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,0.026536008541090648,+,+,0.3038256785853717,12,-1177.562850487562,928.3470118678636,8.619932009220292,0.000329404575125155
3.432315710317419,-0.7760863779493677,-2.096867781617876,0.34771373148722956,NA,NA,NA,NA,0.8490990884178067,NA,NA,NA,NA,NA,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.3045102798584926,11,-1180.1951133334078,928.3640715198527,8.636991661209436,0.000326606760815712
2.206128439762509,-0.7394700411877912,-2.099248611217849,0.34045309758575415,NA,1.0543651176069497,NA,NA,NA,NA,NA,NA,0.22180028008162597,NA,NA,NA,-0.3332543459111718,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.3043265424938044,10,-1182.8055504730294,928.3644064927429,8.637326634099622,0.000326552063191082
2.227247481881225,-0.7451671678205137,-2.0940363075365953,0.3126310848108006,NA,NA,NA,NA,NA,1.0244950176774146,NA,NA,NA,NA,NA,NA,-0.5359276635158161,NA,NA,NA,NA,NA,-0.05616200209001681,NA,NA,NA,+,0.30493335819396533,10,-1182.8138114605142,928.370736751352,8.643656892708691,0.000325520117668434
2.2290755715557222,-0.7470151584324413,-2.0942067813320873,0.31231143280191337,NA,NA,NA,NA,NA,1.0295936924392826,NA,NA,NA,NA,NA,NA,-0.5297003204161392,NA,NA,NA,-0.04214518389380871,NA,NA,NA,NA,NA,+,0.30498030925303676,10,-1182.8277553726193,928.3814217414708,8.654341882827566,0.00032378566532501
2.2273559391643345,-0.7461155119088901,-2.0944276114930713,0.3123173469158561,NA,NA,NA,NA,NA,1.0165841907604982,NA,NA,NA,NA,NA,NA,-0.5328636342109866,NA,NA,NA,NA,-0.051540088107642566,NA,NA,NA,NA,+,0.30495161727808506,10,-1182.8376237157845,928.3889836902564,8.661903831613131,0.00032256375148382
2.223337921591186,-0.74619750616491,-2.094706498463072,0.3121727663136146,NA,NA,NA,NA,NA,1.0336074916833933,NA,NA,NA,NA,NA,NA,-0.5233232073560358,NA,NA,-0.012953303757043498,NA,NA,NA,NA,NA,NA,+,0.3049484104238554,10,-1182.8597055825742,928.4059046609764,8.67882480233311,0.000319846217624472
2.2198037165234283,-0.7452605030799655,-2.0944556612061884,0.3123400716368778,NA,NA,NA,NA,NA,1.0441920087793333,NA,NA,NA,NA,NA,NA,-0.5194585276638737,0.011836459568031692,NA,NA,NA,NA,NA,NA,NA,NA,+,0.30498377641000574,10,-1182.8602841621305,928.4063480169583,8.67926815831504,0.000319775322615753
2.2243825420018797,-0.744097069593837,-2.1061265149902573,0.3500931711228841,1.0824283369969376,NA,NA,NA,NA,NA,NA,NA,0.5460303424935773,NA,-0.1355409389895612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.3046304873901668,10,-1182.8852227966495,928.4254580817238,8.698378223080567,0.000316734410197164
2.225728316344524,-0.7431696823337854,-2.098345989828799,0.33352173448478356,NA,1.0154720949626295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45743652806542784,NA,-0.07489497920846071,NA,NA,NA,NA,NA,NA,NA,+,0.3040148744300175,10,-1182.907764043942,928.4427310681549,8.715651209511634,0.000314010714133454
2.203709088732519,-0.7150235762905128,-2.09084719587786,0.34533816776800574,NA,NA,NA,NA,NA,NA,NA,1.060673085857979,NA,NA,-0.33229389699253664,NA,-0.6055674998628557,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.30311227212763375,10,-1182.930687810009,928.4602971724207,8.733217313777459,0.0003112648179874
2.225829001926691,-0.7399817158297071,-2.0973625180847595,0.333263440156596,NA,0.9957787088409981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4634661334997051,NA,NA,NA,NA,-0.09101506703379496,NA,NA,NA,NA,+,0.3039898136315865,10,-1182.933728677107,928.4626273387793,8.735547480136006,0.000310902379760002
2.1372744429188018,-0.7419629773389839,-2.0951574629716356,0.3005840421234295,NA,NA,NA,NA,0.8332149956567042,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08706566437904222,NA,NA,NA,NA,NA,NA,NA,+,0.3045746699747909,9,-1185.5462216211545,928.4645376407315,8.7374577820882,0.000310605562823563
2.2213351314440843,-0.738347762048437,-2.0967951375287686,0.33402285488170663,NA,1.016075661823224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45907428268309874,NA,NA,NA,NA,NA,-0.06415599395850913,NA,NA,NA,+,0.30398034913127525,10,-1182.9448269876211,928.4711317912806,8.744051932637376,0.000309583159299106
2.1446454382406515,-0.7382340398792008,-2.0932573662108727,0.2997438163871854,NA,NA,NA,NA,0.8000161710623795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1140959670540204,NA,NA,NA,NA,+,0.30452061345343795,9,-1185.5582678505605,928.4737684678624,8.746688609219177,0.000309175292878017
4.759363525760325,-0.690827338828937,-2.066017773423258,0.27260954445695923,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.547644149146012,NA,NA,-0.2811538431401718,NA,NA,NA,NA,-0.6610684729248003,NA,NA,NA,NA,+,0.29984444224792156,10,-1182.9664950580996,928.4877356767047,8.760655818061423,0.000307023656768228
2.223137681910945,-0.7404415264932498,-2.0970271129095415,0.3337111823620824,NA,1.0217011715861442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4508267778097298,NA,NA,NA,-0.044798345328640944,NA,NA,NA,NA,NA,+,0.3039938929488299,10,-1182.9683897971522,928.4891875840248,8.762107725381497,0.000306800852703378
2.1340517187153885,-0.7369580028412506,-2.092001603714359,0.3008933517598992,NA,NA,NA,NA,0.8199703319474918,NA,NA,NA,NA,NA,-0.08732802311176345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,0.30455122995984607,9,-1185.5864215752792,928.4953422032792,8.7682623446359,0.00030585818267341
2.13288963999219,-0.7364619387110133,-2.093257593231407,0.30124739532113237,NA,NA,NA,NA,0.8326372709900801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0755744114054362,NA,NA,NA,+,0.30456028665099694,9,-1185.5926462442815,928.5001120645835,8.77303220594024,0.000305129601271735
2.2171591699037676,-0.7395834396289307,-2.0975910708082903,0.3335903767505193,NA,1.0248870925812479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4426434566758816,NA,NA,-0.01546516023248384,NA,NA,NA,NA,NA,NA,+,0.30396822153912795,10,-1183.0052091697698,928.5174016626589,8.790321804015662,0.000302503185961098
