site_code,year,night_n,visit,date,night,prcp,tmax,tmin,tavg,J_date
C22-S3,2019,3,19,NA,NA,NA,NA,NA,NA,NA
C22-S3,2019,4,20,NA,NA,NA,NA,NA,NA,NA
C22-S3,2020,1,21,NA,NA,NA,NA,NA,NA,NA
C22-S3,2020,2,22,NA,NA,NA,NA,NA,NA,NA
C22-S3,2020,3,23,NA,NA,NA,NA,NA,NA,NA
C22-S3,2020,4,24,NA,NA,NA,NA,NA,NA,NA
C22-S3,2021,1,25,2021-07-12,night1,0.8,31.1,22.8,26.950000000000003,193
C22-S3,2021,2,26,2021-07-13,night2,1.8,31.7,23.9,27.799999999999997,194
C22-S3,2021,3,27,2021-07-14,night3,0,32.8,22.8,27.799999999999997,195
C22-S3,2021,4,28,2021-07-15,night4,0,33.9,23.3,28.6,196
C22-S4,2015,1,1,NA,NA,NA,NA,NA,NA,NA
C22-S4,2015,2,2,NA,NA,NA,NA,NA,NA,NA
C22-S4,2015,3,3,NA,NA,NA,NA,NA,NA,NA
C22-S4,2015,4,4,NA,NA,NA,NA,NA,NA,NA
C22-S4,2016,1,5,2016-06-05,night1,0.3,32.2,23.3,27.75,157
C22-S4,2016,2,6,2016-06-06,night2,7.4,30.6,21.7,26.15,158
C22-S4,2016,3,7,2016-06-07,night3,30.2,30.6,21.7,26.15,159
C22-S4,2016,4,8,2016-06-08,night4,0,28.3,16.1,22.200000000000003,160
C22-S4,2017,1,9,2017-06-05,night1,25.1,29.4,21.7,25.549999999999997,156
C22-S4,2017,2,10,2017-06-06,night2,0.3,29.4,20.6,25,157
C22-S4,2017,3,11,2017-06-07,night3,14.5,22.8,16.1,19.450000000000003,158
C22-S4,2017,4,12,2017-06-08,night4,11.4,19.4,14.4,16.9,159
C22-S4,2018,1,13,2018-06-04,night1,0,28.9,17.8,23.35,155
C22-S4,2018,2,14,2018-06-05,night2,0,27.2,16.7,21.95,156
C22-S4,2018,3,15,2018-06-06,night3,0.3,30.6,15,22.8,157
C22-S4,2018,4,16,2018-06-07,night4,0,27.8,19.4,23.6,158
C22-S4,2019,1,17,NA,NA,NA,NA,NA,NA,NA
C22-S4,2019,2,18,NA,NA,NA,NA,NA,NA,NA
C22-S4,2019,3,19,NA,NA,NA,NA,NA,NA,NA
C22-S4,2019,4,20,NA,NA,NA,NA,NA,NA,NA
C22-S4,2020,1,21,2020-06-16,night1,32.5,23.9,17.8,20.85,168
C22-S4,2020,2,22,2020-06-17,night2,0.8,25.6,18.3,21.950000000000003,169
C22-S4,2020,3,23,2020-06-18,night3,0,27.8,16.1,21.950000000000003,170
C22-S4,2020,4,24,2020-06-19,night4,20.3,26.1,17.2,21.65,171
C22-S4,2021,1,25,2021-07-12,night1,0.8,31.1,22.8,26.950000000000003,193
C22-S4,2021,2,26,2021-07-13,night2,1.8,31.7,23.9,27.799999999999997,194
C22-S4,2021,3,27,2021-07-14,night3,0,32.8,22.8,27.799999999999997,195
C22-S4,2021,4,28,2021-07-15,night4,0,33.9,23.3,28.6,196
C22-S5,2015,1,1,NA,NA,NA,NA,NA,NA,NA
C22-S5,2015,2,2,NA,NA,NA,NA,NA,NA,NA
C22-S5,2015,3,3,NA,NA,NA,NA,NA,NA,NA
C22-S5,2015,4,4,NA,NA,NA,NA,NA,NA,NA
C22-S5,2016,1,5,2016-06-05,night1,16.5,32.2,23.3,27.75,157
C22-S5,2016,2,6,2016-06-06,night2,2.8,29.4,23.9,26.65,158
C22-S5,2016,3,7,2016-06-07,night3,0,29.4,21.1,25.25,159
C22-S5,2016,4,8,2016-06-08,night4,0,29.4,18.3,23.85,160
C22-S5,2017,1,9,2017-06-05,night1,0,28.9,22.8,25.85,156
C22-S5,2017,2,10,2017-06-06,night2,11.4,27.8,20.6,24.200000000000003,157
C22-S5,2017,3,11,2017-06-07,night3,3,26.7,17.8,22.25,158
C22-S5,2017,4,12,2017-06-08,night4,3,18.9,14.4,16.65,159
C22-S5,2018,1,13,2018-06-04,night1,0,27.8,19.4,23.6,155
C22-S5,2018,2,14,2018-06-05,night2,0,30.6,15.6,23.1,156
C22-S5,2018,3,15,2018-06-06,night3,0,30.6,19.4,25,157
C22-S5,2018,4,16,2018-06-07,night4,2,28.3,18.3,23.3,158
C22-S5,2019,1,17,2019-06-13,night1,4.8,28.9,20.6,24.75,164
C22-S5,2019,2,18,2019-06-14,night2,0,26.1,16.7,21.4,165
C22-S5,2019,3,19,2019-06-15,night3,0,28.3,10,19.15,166
C22-S5,2019,4,20,2019-06-16,night4,0,31.1,15.6,23.35,167
C22-S5,2020,1,21,NA,NA,NA,NA,NA,NA,NA
C22-S5,2020,2,22,NA,NA,NA,NA,NA,NA,NA
C22-S5,2020,3,23,NA,NA,NA,NA,NA,NA,NA
C22-S5,2020,4,24,NA,NA,NA,NA,NA,NA,NA
C22-S5,2021,1,25,NA,NA,NA,NA,NA,NA,NA
C22-S5,2021,2,26,NA,NA,NA,NA,NA,NA,NA
C22-S5,2021,3,27,NA,NA,NA,NA,NA,NA,NA
C22-S5,2021,4,28,NA,NA,NA,NA,NA,NA,NA
C22-S6,2015,1,1,NA,NA,NA,NA,NA,NA,NA
C22-S6,2015,2,2,NA,NA,NA,NA,NA,NA,NA
C22-S6,2015,3,3,NA,NA,NA,NA,NA,NA,NA
C22-S6,2015,4,4,NA,NA,NA,NA,NA,NA,NA
C22-S6,2016,1,5,NA,NA,NA,NA,NA,NA,NA
C22-S6,2016,2,6,NA,NA,NA,NA,NA,NA,NA
C22-S6,2016,3,7,NA,NA,NA,NA,NA,NA,NA
C22-S6,2016,4,8,NA,NA,NA,NA,NA,NA,NA
C22-S6,2017,1,9,2017-06-05,night1,25.1,29.4,21.7,25.549999999999997,156
C22-S6,2017,2,10,2017-06-06,night2,0.3,29.4,20.6,25,157
C22-S6,2017,3,11,2017-06-07,night3,14.5,22.8,16.1,19.450000000000003,158
C22-S6,2017,4,12,2017-06-08,night4,11.4,19.4,14.4,16.9,159
C22-S6,2018,1,13,2018-06-04,night1,0,28.9,17.8,23.35,155
C22-S6,2018,2,14,2018-06-05,night2,0,27.2,16.7,21.95,156
C22-S6,2018,3,15,2018-06-06,night3,0.3,30.6,15,22.8,157
C22-S6,2018,4,16,2018-06-07,night4,0,27.8,19.4,23.6,158
C22-S6,2019,1,17,2019-06-13,night1,3.6,28.9,21.1,25,164
