site_code,2015,2016,2017,2018,2019,2020,2021
C6-S2,4.950645165621471,4.950645165621471,4.950645165621471,4.950645165621471,4.950645165621471,4.950645165621471,4.962194168723915
C6-S3,4.950645165621471,4.950645165621471,4.950645165621471,4.950645165621471,4.950645165621471,4.950645165621471,4.962194168723915
C6-S4,4.950645165621471,4.950645165621471,4.950645165621471,4.950645165621471,4.950645165621471,4.950645165621471,4.962194168723915
C62-S1,4.842002043579189,4.842002043579189,4.842002043579189,4.842002043579189,4.842002043579189,4.842002043579189,4.837052470820998
C62-S2,4.842002043579189,4.842002043579189,4.842002043579189,4.842002043579189,4.842002043579189,4.842002043579189,4.837052470820998
C65-S1,4.836021309829709,4.836021309829709,4.836021309829709,4.836021309829709,4.836021309829709,4.836021309829709,4.853551046681634
C65-S2,4.836021309829709,4.836021309829709,4.836021309829709,4.836021309829709,4.836021309829709,4.836021309829709,4.853551046681634
C65-S3,4.836021309829709,4.836021309829709,4.836021309829709,4.836021309829709,4.836021309829709,4.836021309829709,4.853551046681634
C65-S4,4.836021309829709,4.836021309829709,4.836021309829709,4.836021309829709,4.836021309829709,4.836021309829709,4.853551046681634
C65-S5,4.836021309829709,4.836021309829709,4.836021309829709,4.836021309829709,4.836021309829709,4.836021309829709,4.853551046681634
C65-S6,4.836021309829709,4.836021309829709,4.836021309829709,4.836021309829709,4.836021309829709,4.836021309829709,4.853551046681634
C66-S1,4.414193971512921,4.414193971512921,4.414193971512921,4.414193971512921,4.414193971512921,4.414193971512921,4.364780736810319
C7-S1,3.9699285700256692,3.9699285700256692,3.9699285700256692,3.9699285700256692,3.9699285700256692,3.9699285700256692,3.789062932153457
C7-S2,3.9699285700256692,3.9699285700256692,3.9699285700256692,3.9699285700256692,3.9699285700256692,3.9699285700256692,3.789062932153457
C7-S3,3.9699285700256692,3.9699285700256692,3.9699285700256692,3.9699285700256692,3.9699285700256692,3.9699285700256692,3.789062932153457
C7-S4,3.9699285700256692,3.9699285700256692,3.9699285700256692,3.9699285700256692,3.9699285700256692,3.9699285700256692,3.789062932153457
C74-S1,4.496810590135051,4.496810590135051,4.496810590135051,4.496810590135051,4.496810590135051,4.496810590135051,4.524899415537782
C74-S2,4.496810590135051,4.496810590135051,4.496810590135051,4.496810590135051,4.496810590135051,4.496810590135051,4.524899415537782
C74-S3,4.496810590135051,4.496810590135051,4.496810590135051,4.496810590135051,4.496810590135051,4.496810590135051,4.524899415537782
C75-S1,4.654495728923071,4.654495728923071,4.654495728923071,4.654495728923071,4.654495728923071,4.654495728923071,4.687905345040857
C75-S2,4.654495728923071,4.654495728923071,4.654495728923071,4.654495728923071,4.654495728923071,4.654495728923071,4.687905345040857
C75-S3,4.654495728923071,4.654495728923071,4.654495728923071,4.654495728923071,4.654495728923071,4.654495728923071,4.687905345040857
C75-S4,4.654495728923071,4.654495728923071,4.654495728923071,4.654495728923071,4.654495728923071,4.654495728923071,4.687905345040857
C78-S1,4.743629285010152,4.743629285010152,4.743629285010152,4.743629285010152,4.743629285010152,4.743629285010152,4.719335132055367
C78-S2,4.612960564193923,4.612960564193923,4.612960564193923,4.612960564193923,4.612960564193923,4.612960564193923,4.579344715877879
C78-S3,4.83243286958002,4.83243286958002,4.83243286958002,4.83243286958002,4.83243286958002,4.83243286958002,4.814614407650534
C78-S4,4.83243286958002,4.83243286958002,4.83243286958002,4.83243286958002,4.83243286958002,4.83243286958002,4.814614407650534
C79-S1,4.3709677027580565,4.3709677027580565,4.3709677027580565,4.3709677027580565,4.3709677027580565,4.3709677027580565,4.368245437741052
C79-S2,4.453089364104368,4.453089364104368,4.453089364104368,4.453089364104368,4.453089364104368,4.453089364104368,4.486292748023896
C81-S1,3.5355210676151474,3.5355210676151474,3.5355210676151474,3.5355210676151474,3.5355210676151474,3.5355210676151474,3.524013310952354
C81-S2,3.7723993705342154,3.7723993705342154,3.7723993705342154,3.7723993705342154,3.7723993705342154,3.7723993705342154,3.7636551253280786
C81-S3,3.7723993705342154,3.7723993705342154,3.7723993705342154,3.7723993705342154,3.7723993705342154,3.7723993705342154,3.7636551253280786
C81-S4,3.7723993705342154,3.7723993705342154,3.7723993705342154,3.7723993705342154,3.7723993705342154,3.7723993705342154,3.7636551253280786
C83-S1,4.891291538962836,4.891291538962836,4.891291538962836,4.891291538962836,4.891291538962836,4.891291538962836,4.878298910472586
C83-S2,4.891291538962836,4.891291538962836,4.891291538962836,4.891291538962836,4.891291538962836,4.891291538962836,4.878298910472586
C84-S1,4.988096932825113,4.988096932825113,4.988096932825113,4.988096932825113,4.988096932825113,4.988096932825113,4.994366391652154
C84-S2,4.988096932825113,4.988096932825113,4.988096932825113,4.988096932825113,4.988096932825113,4.988096932825113,4.994366391652154
C84-S3,4.988096932825113,4.988096932825113,4.988096932825113,4.988096932825113,4.988096932825113,4.988096932825113,4.994366391652154
C95-S1,4.791433908566342,4.791433908566342,4.791433908566342,4.791433908566342,4.791433908566342,4.791433908566342,4.8017455184792395
C95-S2,4.841878304260234,4.841878304260234,4.841878304260234,4.841878304260234,4.841878304260234,4.841878304260234,4.8802787395758624
C95-S3,4.791433908566342,4.791433908566342,4.791433908566342,4.791433908566342,4.791433908566342,4.791433908566342,4.8017455184792395
