site_code,2015,2016,2017,2018,2019,2020,2021
C203-S2,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C204-S1,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C204-S2,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C205-S1,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C205-S2,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C206-S1,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C206-S2,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C207-S1,4.579999923706055,4.204999923706055,3.5600000619888306,6.134999990463257,3.9299999475479126,2.8000000715255737,3.5700000524520874
C207-S2,4.579999923706055,4.204999923706055,3.5600000619888306,6.134999990463257,3.9299999475479126,2.8000000715255737,3.5700000524520874
C208-S1,4.539999961853027,3.165000081062317,3.3350000381469727,3.584999918937683,4.704999923706055,3.240000009536743,3.4649999141693115
C208-S2,4.539999961853027,3.165000081062317,3.3350000381469727,3.584999918937683,4.704999923706055,3.240000009536743,3.4649999141693115
C209-S1,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C209-S2,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C21-S1,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C21-S2,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C21-S3,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C22-S1,4.579999923706055,4.204999923706055,3.5600000619888306,6.134999990463257,3.9299999475479126,2.8000000715255737,3.5700000524520874
C22-S2,4.579999923706055,4.204999923706055,3.5600000619888306,6.134999990463257,3.9299999475479126,2.8000000715255737,3.5700000524520874
C22-S3,4.579999923706055,4.204999923706055,3.5600000619888306,6.134999990463257,3.9299999475479126,2.8000000715255737,3.5700000524520874
C22-S4,4.579999923706055,4.204999923706055,3.5600000619888306,6.134999990463257,3.9299999475479126,2.8000000715255737,3.5700000524520874
C22-S5,4.579999923706055,4.204999923706055,3.5600000619888306,6.134999990463257,3.9299999475479126,2.8000000715255737,3.5700000524520874
C22-S6,4.579999923706055,4.204999923706055,3.5600000619888306,6.134999990463257,3.9299999475479126,2.8000000715255737,3.5700000524520874
